Date,Open,High,Low,Close
12/29/2023,"7,605.1","7,605.1","7,576.7","7,590.8"
12/28/2023,"7,564.4","7,614.3","7,564.4","7,614.3"
12/27/2023,"7,509.3","7,593.4","7,509.3","7,561.2"
12/22/2023,"7,507.2","7,521.9","7,497.0","7,501.6"
12/21/2023,"7,527.1","7,537.3","7,486.9","7,504.1"
12/20/2023,"7,495.6","7,552.3","7,494.4","7,537.9"
12/19/2023,"7,425.7","7,494.1","7,425.1","7,489.1"
12/18/2023,"7,436.9","7,444.0","7,406.4","7,426.4"
12/15/2023,"7,391.4","7,462.2","7,391.4","7,442.7"
12/14/2023,"7,272.3","7,380.2","7,272.3","7,377.9"
12/13/2023,"7,235.6","7,271.1","7,234.3","7,257.8"
12/12/2023,"7,197.7","7,241.3","7,196.3","7,235.3"
12/11/2023,"7,194.2","7,226.8","7,189.9","7,199.0"
12/08/2023,"7,175.8","7,194.9","7,143.3","7,194.9"
12/07/2023,"7,167.7","7,178.9","7,150.4","7,173.3"
12/06/2023,"7,064.7","7,194.0","7,064.7","7,178.4"
12/05/2023,"7,110.8","7,110.8","7,041.1","7,061.6"
12/04/2023,"7,096.5","7,167.6","7,096.5","7,124.7"
12/01/2023,"7,078.6","7,079.9","7,041.4","7,073.2"
11/30/2023,"7,033.6","7,087.3","7,022.6","7,087.3"
11/29/2023,"7,014.1","7,056.6","7,014.1","7,035.3"
11/28/2023,"6,987.0","7,049.2","6,985.5","7,015.2"
11/27/2023,"7,036.7","7,054.3","6,987.6","6,987.6"
11/24/2023,"7,029.1","7,064.8","7,028.2","7,040.8"
11/23/2023,"7,064.1","7,065.1","7,026.9","7,029.2"
11/22/2023,"7,081.5","7,090.4","7,061.9","7,073.4"
11/21/2023,"7,063.5","7,089.6","7,062.4","7,078.2"
11/20/2023,"7,052.6","7,072.4","7,048.5","7,058.4"
11/17/2023,"7,058.2","7,062.3","7,036.5","7,049.4"
11/16/2023,"7,098.1","7,109.8","7,050.1","7,058.4"
11/15/2023,"7,034.7","7,125.6","7,033.0","7,105.9"
11/14/2023,"6,958.3","7,013.0","6,958.3","7,006.7"
11/13/2023,"6,979.3","6,984.0","6,948.8","6,948.8"
11/10/2023,"7,017.6","7,018.2","6,964.2","6,976.5"
11/09/2023,"7,000.1","7,045.5","7,000.1","7,014.9"
11/08/2023,"6,967.4","6,999.5","6,967.4","6,995.4"
11/07/2023,"6,997.7","7,001.3","6,951.9","6,977.1"
11/06/2023,"6,978.0","7,009.1","6,978.0","6,997.4"
11/03/2023,"6,916.6","6,989.4","6,915.9","6,978.2"
11/02/2023,"6,852.4","6,928.5","6,852.0","6,899.7"
11/01/2023,"6,788.3","6,838.3","6,788.1","6,838.3"
10/31/2023,"6,783.8","6,816.4","6,770.4","6,780.7"
10/30/2023,"6,829.5","6,829.5","6,751.3","6,772.9"
10/27/2023,"6,809.7","6,845.7","6,809.7","6,826.9"
10/26/2023,"6,851.3","6,851.3","6,777.4","6,812.3"
10/25/2023,"6,878.5","6,897.4","6,832.2","6,854.3"
10/24/2023,"6,847.7","6,878.5","6,837.7","6,856.9"
10/23/2023,"6,880.7","6,881.5","6,831.3","6,844.1"
10/20/2023,"6,960.9","6,961.3","6,878.3","6,900.7"
10/19/2023,"7,052.8","7,052.8","6,952.3","6,981.6"
10/18/2023,"7,060.4","7,078.5","7,044.6","7,077.6"
10/17/2023,"7,042.6","7,100.3","7,042.6","7,056.1"
10/16/2023,"7,048.8","7,050.2","7,022.6","7,026.5"
10/13/2023,"7,084.1","7,084.1","7,016.8","7,051.0"
10/12/2023,"7,094.0","7,112.7","7,083.2","7,091.0"
10/11/2023,"7,052.4","7,092.7","7,052.4","7,088.4"
10/10/2023,"6,972.7","7,058.4","6,971.7","7,040.6"
10/09/2023,"6,966.2","6,998.9","6,963.5","6,970.2"
10/06/2023,"6,930.7","6,972.9","6,922.6","6,954.2"
10/05/2023,"6,889.4","6,935.0","6,885.5","6,925.5"
10/04/2023,"6,931.2","6,931.4","6,871.0","6,890.2"
10/03/2023,"7,010.1","7,010.1","6,908.3","6,943.4"
10/02/2023,"7,046.0","7,051.5","7,014.9","7,033.2"
09/29/2023,"7,043.6","7,065.3","7,036.9","7,048.6"
09/28/2023,"7,030.5","7,052.7","7,003.4","7,024.8"
09/27/2023,"7,033.0","7,034.7","7,002.8","7,030.3"
09/26/2023,"7,067.0","7,070.1","7,023.8","7,038.2"
09/25/2023,"7,065.0","7,076.5","7,022.9","7,076.5"
09/22/2023,"7,037.3","7,068.8","6,957.2","7,068.8"
09/21/2023,"7,151.6","7,156.5","7,058.6","7,065.2"
09/20/2023,"7,191.7","7,191.7","7,148.9","7,163.3"
09/19/2023,"7,221.6","7,221.6","7,187.5","7,196.6"
09/18/2023,"7,273.6","7,274.5","7,223.5","7,230.4"
09/15/2023,"7,213.5","7,319.8","7,213.5","7,279.0"
09/14/2023,"7,148.6","7,199.7","7,146.0","7,186.5"
09/13/2023,"7,201.5","7,201.5","7,140.6","7,153.9"
09/12/2023,"7,201.8","7,208.3","7,155.8","7,206.9"
09/11/2023,"7,161.4","7,192.3","7,134.0","7,192.3"
09/08/2023,"7,166.7","7,178.0","7,134.8","7,156.7"
09/07/2023,"7,225.3","7,225.8","7,157.1","7,171.0"
09/06/2023,"7,313.8","7,314.0","7,253.2","7,257.1"
09/05/2023,"7,319.1","7,319.4","7,270.6","7,314.3"
09/04/2023,"7,293.9","7,340.9","7,293.7","7,318.8"
09/01/2023,"7,294.4","7,295.9","7,268.1","7,278.3"
08/31/2023,"7,295.4","7,310.1","7,291.3","7,305.3"
08/30/2023,"7,219.5","7,317.9","7,219.5","7,297.7"
08/29/2023,"7,163.6","7,210.5","7,159.2","7,210.5"
08/28/2023,"7,120.8","7,161.7","7,120.8","7,159.8"
08/25/2023,"7,162.8","7,164.3","7,091.8","7,115.2"
08/24/2023,"7,151.4","7,194.4","7,149.9","7,182.1"
08/23/2023,"7,115.8","7,174.2","7,115.8","7,148.4"
08/22/2023,"7,105.6","7,125.0","7,090.0","7,121.6"
08/21/2023,"7,145.8","7,145.9","7,115.5","7,115.5"
08/18/2023,"7,151.5","7,167.7","7,124.5","7,148.1"
08/17/2023,"7,190.8","7,191.3","7,106.8","7,146.0"
08/16/2023,"7,284.5","7,284.5","7,185.2","7,195.2"
08/15/2023,"7,272.7","7,329.3","7,271.9","7,305.0"
08/14/2023,"7,330.3","7,331.0","7,259.1","7,277.0"
08/11/2023,"7,350.7","7,361.2","7,329.3","7,340.1"
08/10/2023,"7,341.2","7,357.4","7,320.9","7,357.4"
08/09/2023,"7,309.3","7,341.5","7,308.0","7,338.0"
08/08/2023,"7,315.2","7,342.5","7,311.0","7,311.1"
08/07/2023,"7,321.4","7,325.7","7,294.6","7,309.2"
08/04/2023,"7,321.4","7,325.4","7,285.5","7,325.3"
08/03/2023,"7,346.3","7,346.3","7,287.9","7,311.7"
08/02/2023,"7,437.9","7,437.9","7,342.5","7,354.6"
08/01/2023,"7,420.0","7,470.1","7,414.1","7,450.7"
07/31/2023,"7,408.4","7,434.3","7,374.3","7,410.4"
07/28/2023,"7,450.0","7,451.3","7,356.4","7,403.6"
07/27/2023,"7,393.9","7,472.3","7,388.0","7,455.9"
07/26/2023,"7,365.1","7,421.3","7,339.7","7,402.0"
