Date,Open,High,Low,Close
08/31/2023,"19,375.55","19,388.20","19,223.65","19,253.80"
08/30/2023,"19,433.45","19,452.80","19,334.75","19,347.45"
08/29/2023,"19,374.85","19,377.90","19,309.10","19,342.65"
08/28/2023,"19,298.35","19,366.85","19,249.70","19,306.05"
08/25/2023,"19,297.40","19,339.55","19,229.70","19,265.80"
08/24/2023,"19,535.15","19,584.45","19,369.00","19,386.70"
08/23/2023,"19,439.20","19,472.05","19,366.60","19,444.00"
08/22/2023,"19,417.10","19,443.50","19,381.30","19,396.45"
08/21/2023,"19,320.65","19,425.95","19,296.30","19,393.60"
08/18/2023,"19,301.75","19,373.80","19,253.60","19,310.15"
08/17/2023,"19,450.55","19,461.55","19,326.25","19,365.25"
08/16/2023,"19,369.00","19,482.75","19,317.20","19,465.00"
08/14/2023,"19,383.95","19,465.85","19,257.90","19,434.55"
08/11/2023,"19,554.25","19,557.75","19,412.75","19,428.30"
08/10/2023,"19,605.55","19,623.60","19,495.40","19,543.10"
08/09/2023,"19,578.80","19,645.50","19,467.50","19,632.55"
08/08/2023,"19,627.20","19,634.40","19,533.10","19,570.85"
08/07/2023,"19,576.85","19,620.45","19,524.80","19,597.30"
08/04/2023,"19,462.80","19,538.85","19,436.45","19,517.00"
08/03/2023,"19,463.75","19,537.65","19,296.45","19,381.65"
08/02/2023,"19,655.40","19,678.25","19,423.55","19,526.55"
08/01/2023,"19,784.00","19,795.60","19,704.60","19,733.55"
07/31/2023,"19,666.35","19,772.75","19,597.60","19,753.80"
07/28/2023,"19,659.75","19,695.90","19,563.10","19,646.05"
07/27/2023,"19,850.90","19,867.55","19,603.55","19,659.90"
07/26/2023,"19,733.35","19,825.60","19,716.70","19,778.30"
07/25/2023,"19,729.35","19,729.35","19,615.95","19,680.60"
07/24/2023,"19,748.45","19,782.75","19,658.30","19,672.35"
07/21/2023,"19,800.45","19,887.40","19,700.00","19,745.00"
07/20/2023,"19,831.70","19,991.85","19,758.40","19,979.15"
07/19/2023,"19,802.95","19,851.70","19,727.45","19,833.15"
07/18/2023,"19,787.50","19,819.45","19,690.20","19,749.25"
07/17/2023,"19,612.15","19,731.85","19,562.95","19,711.45"
07/14/2023,"19,493.45","19,595.35","19,433.50","19,564.50"
07/13/2023,"19,495.20","19,567.00","19,385.80","19,413.75"
07/12/2023,"19,497.45","19,507.70","19,361.75","19,384.30"
07/11/2023,"19,427.10","19,515.10","19,406.45","19,439.40"
07/10/2023,"19,400.35","19,435.85","19,327.10","19,355.90"
07/07/2023,"19,422.80","19,523.60","19,303.60","19,331.80"
07/06/2023,"19,385.70","19,512.20","19,373.00","19,497.30"
07/05/2023,"19,405.95","19,421.60","19,339.60","19,398.50"
07/04/2023,"19,406.60","19,434.15","19,300.00","19,389.00"
07/03/2023,"19,246.50","19,345.10","19,234.40","19,322.55"
06/30/2023,"19,076.85","19,201.70","19,024.60","19,189.05"
06/28/2023,"18,908.15","19,011.25","18,861.35","18,972.10"
06/27/2023,"18,748.55","18,829.25","18,714.25","18,817.40"
06/26/2023,"18,682.35","18,722.05","18,646.70","18,691.20"
06/23/2023,"18,741.85","18,756.40","18,647.10","18,665.50"
06/22/2023,"18,853.60","18,886.60","18,759.50","18,771.25"
06/21/2023,"18,849.40","18,875.90","18,794.85","18,856.85"
06/20/2023,"18,752.35","18,839.70","18,660.65","18,816.70"
06/19/2023,"18,873.30","18,881.45","18,719.15","18,755.45"
06/16/2023,"18,723.30","18,864.70","18,710.50","18,826.00"
06/15/2023,"18,774.45","18,794.10","18,669.05","18,688.10"
06/14/2023,"18,744.60","18,769.70","18,690.00","18,755.90"
06/13/2023,"18,631.80","18,728.90","18,631.80","18,716.15"
06/12/2023,"18,595.05","18,633.60","18,559.75","18,601.50"
06/09/2023,"18,655.90","18,676.65","18,555.40","18,563.40"
06/08/2023,"18,725.35","18,777.90","18,615.60","18,634.55"
06/07/2023,"18,665.60","18,738.95","18,636.00","18,726.40"
06/06/2023,"18,600.80","18,622.75","18,531.60","18,599.00"
06/05/2023,"18,612.00","18,640.15","18,582.80","18,593.85"
06/02/2023,"18,550.85","18,573.70","18,478.40","18,534.10"
06/01/2023,"18,579.40","18,580.30","18,464.55","18,487.75"
05/31/2023,"18,594.20","18,603.90","18,483.85","18,534.40"
05/30/2023,"18,606.65","18,662.45","18,575.50","18,633.85"
05/29/2023,"18,619.15","18,641.20","18,581.25","18,598.65"
05/26/2023,"18,368.35","18,508.55","18,333.15","18,499.35"
05/25/2023,"18,268.90","18,338.10","18,202.40","18,321.15"
05/24/2023,"18,294.80","18,392.60","18,262.95","18,285.40"
05/23/2023,"18,362.90","18,419.75","18,324.20","18,348.00"
05/22/2023,"18,201.10","18,335.25","18,178.85","18,314.40"
05/19/2023,"18,186.15","18,218.10","18,060.40","18,203.40"
05/18/2023,"18,287.50","18,297.20","18,104.85","18,129.95"
05/17/2023,"18,300.45","18,309.00","18,115.35","18,181.75"
05/16/2023,"18,432.35","18,432.35","18,264.35","18,286.50"
05/15/2023,"18,339.30","18,458.90","18,287.90","18,398.85"
05/12/2023,"18,273.75","18,342.75","18,194.55","18,314.80"
05/11/2023,"18,357.80","18,389.70","18,270.40","18,297.00"
05/10/2023,"18,313.60","18,326.75","18,211.95","18,315.10"
05/09/2023,"18,303.40","18,344.20","18,229.65","18,265.95"
05/08/2023,"18,120.60","18,286.95","18,100.30","18,264.40"
05/05/2023,"18,117.30","18,216.95","18,055.45","18,069.00"
05/04/2023,"18,081.00","18,267.45","18,066.70","18,255.80"
05/03/2023,"18,113.80","18,116.35","18,042.40","18,089.85"
05/02/2023,"18,124.80","18,180.25","18,101.75","18,147.65"
04/28/2023,"17,950.40","18,089.15","17,885.30","18,065.00"
04/27/2023,"17,813.10","17,931.60","17,797.90","17,915.05"
04/26/2023,"17,767.30","17,827.75","17,711.20","17,813.60"
04/25/2023,"17,761.55","17,807.45","17,716.85","17,769.25"
04/24/2023,"17,707.55","17,754.50","17,612.50","17,743.40"
04/21/2023,"17,639.75","17,663.20","17,553.95","17,624.05"
04/20/2023,"17,638.60","17,684.45","17,584.35","17,624.45"
04/19/2023,"17,653.35","17,666.15","17,579.85","17,618.75"
04/18/2023,"17,766.60","17,766.60","17,610.20","17,660.15"
04/17/2023,"17,863.00","17,863.00","17,574.05","17,706.85"
04/13/2023,"17,807.30","17,842.15","17,729.65","17,828.00"
04/12/2023,"17,759.55","17,825.75","17,717.25","17,812.40"
04/11/2023,"17,704.80","17,748.75","17,655.15","17,722.30"
04/10/2023,"17,634.90","17,694.10","17,597.95","17,624.05"
04/06/2023,"17,533.85","17,638.70","17,502.85","17,599.15"
04/05/2023,"17,422.30","17,570.55","17,402.70","17,557.05"
04/03/2023,"17,427.95","17,428.05","17,312.75","17,398.05"
03/31/2023,"17,210.35","17,381.60","17,204.65","17,359.75"
03/29/2023,"16,977.30","17,126.15","16,940.60","17,080.70"
03/28/2023,"17,031.75","17,061.75","16,913.75","16,951.70"
03/27/2023,"16,984.30","17,091.00","16,918.55","16,985.70"
03/24/2023,"17,076.20","17,109.45","16,917.35","16,945.05"
03/23/2023,"17,177.45","17,205.40","17,045.30","17,076.90"
03/22/2023,"17,177.45","17,207.25","17,107.85","17,151.90"
03/21/2023,"17,060.40","17,127.70","17,016.00","17,107.50"
03/20/2023,"17,066.60","17,066.60","16,828.35","16,988.40"
03/17/2023,"17,111.80","17,145.80","16,958.15","17,100.05"
03/16/2023,"16,994.65","17,062.45","16,850.15","16,985.60"
03/15/2023,"17,166.45","17,211.35","16,938.90","16,972.15"
03/14/2023,"17,421.90","17,224.65","16,987.10","17,043.30"
03/13/2023,"17,421.90","17,529.90","17,113.45","17,154.30"
03/10/2023,"17,443.80","17,451.50","17,324.35","17,412.90"
03/09/2023,"17,772.05","17,772.35","17,573.60","17,589.60"
03/08/2023,"17,665.75","17,766.50","17,602.25","17,754.40"
03/06/2023,"17,680.35","17,799.95","17,671.95","17,711.45"
03/03/2023,"17,451.25","17,644.75","17,427.70","17,594.35"
03/02/2023,"17,421.50","17,445.80","17,306.00","17,321.90"
03/01/2023,"17,360.10","17,467.75","17,345.25","17,450.90"
02/28/2023,"17,383.25","17,440.45","17,255.20","17,303.95"
02/27/2023,"17,428.60","17,451.60","17,299.00","17,392.70"
02/24/2023,"17,591.35","17,599.75","17,421.80","17,465.80"
02/23/2023,"17,574.65","17,620.05","17,455.40","17,511.25"
02/22/2023,"17,755.35","17,772.50","17,529.45","17,554.30"
02/21/2023,"17,905.80","17,924.90","17,800.30","17,826.70"
02/20/2023,"17,965.55","18,004.35","17,818.40","17,844.60"
02/17/2023,"17,974.85","18,034.25","17,884.60","17,944.20"
02/16/2023,"18,094.75","18,134.75","18,000.65","18,035.85"
02/15/2023,"17,896.60","18,034.10","17,853.80","18,015.85"
02/14/2023,"17,840.35","17,954.55","17,800.05","17,929.85"
02/13/2023,"17,859.10","17,880.70","17,719.75","17,770.90"
02/10/2023,"17,847.55","17,876.95","17,801.00","17,856.50"
02/09/2023,"17,885.50","17,916.90","17,779.80","17,893.45"
02/08/2023,"17,750.30","17,898.70","17,744.15","17,871.70"
02/07/2023,"17,790.10","17,811.15","17,652.55","17,721.50"
02/06/2023,"17,818.55","17,823.70","17,698.35","17,764.60"
02/03/2023,"17,721.75","17,870.30","17,584.20","17,854.05"
02/02/2023,"17,517.10","17,653.90","17,445.95","17,610.40"
02/01/2023,"17,811.60","17,972.20","17,353.40","17,616.30"
01/31/2023,"17,731.45","17,735.70","17,537.55","17,662.15"
01/30/2023,"17,541.95","17,709.15","17,405.55","17,648.95"
01/27/2023,"17,877.20","17,884.75","17,493.55","17,604.35"
01/25/2023,"18,093.35","18,100.60","17,846.15","17,891.95"
01/24/2023,"18,183.95","18,201.25","18,078.65","18,118.30"
01/23/2023,"18,118.45","18,162.60","18,063.45","18,118.55"
01/20/2023,"18,115.60","18,145.45","18,016.20","18,027.65"
01/19/2023,"18,119.80","18,155.20","18,063.75","18,107.85"
01/18/2023,"18,074.30","18,183.75","18,032.45","18,165.35"
01/17/2023,"17,922.80","18,072.05","17,886.95","18,053.30"
01/16/2023,"18,033.15","18,049.65","17,853.65","17,894.85"
01/13/2023,"17,867.50","17,999.35","17,774.25","17,956.60"
01/12/2023,"17,920.85","17,945.80","17,761.65","17,858.20"
01/11/2023,"17,924.25","17,976.35","17,824.35","17,895.70"
01/10/2023,"18,121.30","18,127.60","17,856.00","17,914.15"
01/09/2023,"17,952.55","18,141.40","17,936.15","18,101.20"
01/06/2023,"18,008.05","18,047.40","17,795.55","17,859.45"
01/05/2023,"18,101.95","18,120.30","17,892.60","17,992.15"
01/04/2023,"18,230.65","18,243.00","18,020.60","18,042.95"
01/03/2023,"18,163.20","18,251.95","18,149.80","18,232.55"
01/02/2023,"18,131.70","18,215.15","18,086.50","18,197.45"
