Date,Open,High,Low,Close
08/29/2013,"18,073.66","18,455.66","18,071.22","18,401.04"
08/28/2013,"17,851.44","18,101.84","17,448.71","17,996.15"
08/27/2013,"18,460.72","18,460.72","17,921.82","17,968.08"
08/26/2013,"18,602.56","18,728.19","18,488.93","18,558.13"
08/23/2013,"18,386.53","18,546.60","18,210.75","18,519.44"
08/22/2013,"17,896.84","18,349.82","17,759.59","18,312.94"
08/21/2013,"18,545.44","18,567.70","17,807.19","17,905.91"
08/20/2013,"18,142.83","18,306.46","17,970.98","18,246.04"
08/19/2013,"18,587.38","18,587.38","18,139.15","18,307.52"
08/16/2013,"19,297.11","19,310.95","18,559.65","18,598.18"
08/14/2013,"19,299.42","19,392.56","19,203.63","19,367.59"
08/13/2013,"18,895.26","19,248.11","18,864.81","19,229.84"
08-12-2013,"18,898.94","19,066.97","18,796.01","18,946.98"
08-08-2013,"18,687.30","18,829.26","18,621.67","18,789.34"
08-07-2013,"18,758.53","18,811.46","18,551.35","18,664.88"
08-06-2013,"19,127.10","19,131.92","18,667.30","18,733.04"
08-05-2013,"19,178.06","19,306.51","19,141.68","19,182.26"
08-02-2013,"19,399.55","19,451.70","19,078.72","19,164.02"
08-01-2013,"19,443.29","19,569.20","19,170.46","19,317.19"
07/31/2013,"19,304.07","19,387.50","19,126.82","19,345.70"
07/30/2013,"19,577.75","19,672.72","19,328.54","19,348.34"
07/29/2013,"19,714.42","19,751.03","19,570.87","19,593.28"
07/26/2013,"19,892.47","19,907.45","19,699.76","19,748.19"
07/25/2013,"20,062.00","20,110.81","19,763.90","19,804.76"
07/24/2013,"20,200.20","20,252.70","19,994.25","20,090.68"
07/23/2013,"20,249.98","20,351.06","20,249.98","20,302.13"
07/22/2013,"20,096.71","20,264.90","20,065.69","20,159.12"
07/19/2013,"20,213.45","20,256.60","20,111.13","20,149.85"
07/18/2013,"19,999.51","20,176.90","19,956.20","20,128.41"
07/17/2013,"19,928.95","19,983.22","19,778.54","19,948.73"
07/16/2013,"19,788.09","19,890.63","19,649.58","19,851.23"
07/15/2013,"19,926.10","20,072.44","19,883.19","20,034.48"
07-12-2013,"19,898.69","19,991.94","19,785.59","19,958.47"
07-11-2013,"19,468.46","19,723.51","19,468.46","19,676.06"
07-10-2013,"19,482.66","19,505.93","19,237.91","19,294.12"
